transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,address,postcode,state,country,property_valuation
1780,23,3343,2017-01-20 00:00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455,12061 Rowland Alley,3228,VIC,Australia,8
3252,96,3343,2017-06-12 00:00:00,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,12061 Rowland Alley,3228,VIC,Australia,8
8635,81,3343,2017-10-13 00:00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38339,12061 Rowland Alley,3228,VIC,Australia,8
9145,52,3343,2017-01-27 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823,12061 Rowland Alley,3228,VIC,Australia,8
11913,20,3343,2017-05-02 00:00:00,,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34165,12061 Rowland Alley,3228,VIC,Australia,8
14997,13,3343,2017-07-20 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880,12061 Rowland Alley,3228,VIC,Australia,8
1781,84,2287,2017-07-24 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,5086 Meadow Ridge Circle,3350,VIC,Australia,7
11441,0,2287,2017-04-30 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,5086 Meadow Ridge Circle,3350,VIC,Australia,7
1782,40,979,2017-10-12 00:00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,938 Monica Park,3173,VIC,Australia,9
6508,79,979,2017-05-30 00:00:00,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,938 Monica Park,3173,VIC,Australia,9
9073,18,979,2017-06-03 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,938 Monica Park,3173,VIC,Australia,9
12993,59,979,2017-02-25 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,938 Monica Park,3173,VIC,Australia,9
15506,90,979,2017-12-25 00:00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052,938 Monica Park,3173,VIC,Australia,9
1783,53,24,2017-12-13 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707,3 Cordelia Plaza,2153,New South Wales,Australia,10
7610,0,24,2017-05-11 00:00:00,False,Approved,,,,,1193.44,,,3 Cordelia Plaza,2153,New South Wales,Australia,10
9249,52,24,2017-11-13 00:00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915,3 Cordelia Plaza,2153,New South Wales,Australia,10
14099,89,24,2017-10-12 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482,3 Cordelia Plaza,2153,New South Wales,Australia,10
15874,11,24,2017-05-13 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880,3 Cordelia Plaza,2153,New South Wales,Australia,10
15926,2,24,2017-01-25 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41167,3 Cordelia Plaza,2153,New South Wales,Australia,10
19078,40,24,2017-10-31 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526,3 Cordelia Plaza,2153,New South Wales,Australia,10
19263,76,24,2017-10-05 00:00:00,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,40553,3 Cordelia Plaza,2153,New South Wales,Australia,10
1786,70,279,2017-05-03 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,34 Kim Center,2036,NSW,Australia,11
4150,6,279,2017-01-30 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,34 Kim Center,2036,NSW,Australia,11
7919,66,279,2017-02-01 00:00:00,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,34 Kim Center,2036,NSW,Australia,11
10744,88,279,2017-12-16 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,34 Kim Center,2036,NSW,Australia,11
15367,54,279,2017-05-17 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,34 Kim Center,2036,NSW,Australia,11
15915,19,279,2017-06-22 00:00:00,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,34 Kim Center,2036,NSW,Australia,11
1788,93,2864,2017-06-28 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549,3 Vermont Junction,3757,VIC,Australia,6
2221,45,2864,2017-09-11 00:00:00,False,Approved,Solex,Standard,medium,medium,441.49,84.99,42172,3 Vermont Junction,3757,VIC,Australia,6
13032,96,2864,2017-05-22 00:00:00,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,35052,3 Vermont Junction,3757,VIC,Australia,6
17447,3,2864,2017-12-13 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36361,3 Vermont Junction,3757,VIC,Australia,6
1789,82,2750,2017-11-18 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,68730 Hermina Place,3130,VIC,Australia,10
5362,92,2750,2017-01-19 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,68730 Hermina Place,3130,VIC,Australia,10
5731,88,2750,2017-04-29 00:00:00,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,68730 Hermina Place,3130,VIC,Australia,10
10445,66,2750,2017-06-17 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,68730 Hermina Place,3130,VIC,Australia,10
10548,2,2750,2017-11-09 00:00:00,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,68730 Hermina Place,3130,VIC,Australia,10
11636,0,2750,2017-08-04 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,68730 Hermina Place,3130,VIC,Australia,10
14275,2,2750,2017-02-12 00:00:00,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,68730 Hermina Place,3130,VIC,Australia,10
15175,27,2750,2017-05-10 00:00:00,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,68730 Hermina Place,3130,VIC,Australia,10
15199,85,2750,2017-03-02 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,68730 Hermina Place,3130,VIC,Australia,10
16945,85,2750,2017-07-28 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,68730 Hermina Place,3130,VIC,Australia,10
17345,9,2750,2017-06-11 00:00:00,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,68730 Hermina Place,3130,VIC,Australia,10
1792,9,2502,2017-12-16 00:00:00,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586,77410 Bluejay Street,3046,VIC,Australia,9
5372,45,2502,2017-10-07 00:00:00,False,Approved,Solex,Standard,medium,medium,441.49,84.99,41064,77410 Bluejay Street,3046,VIC,Australia,9
10108,21,2502,2017-03-15 00:00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,36334,77410 Bluejay Street,3046,VIC,Australia,9
13951,88,2502,2017-02-23 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482,77410 Bluejay Street,3046,VIC,Australia,9
15116,9,2502,2017-04-10 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216,77410 Bluejay Street,3046,VIC,Australia,9
1793,1,2020,2017-08-14 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258,31 Scofield Trail,3020,VIC,Australia,8
3482,88,2020,2017-03-10 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,31 Scofield Trail,3020,VIC,Australia,8
15592,27,2020,2017-01-23 00:00:00,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888,31 Scofield Trail,3020,VIC,Australia,8
15615,26,2020,2017-08-18 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552,31 Scofield Trail,3020,VIC,Australia,8
15690,70,2020,2017-06-09 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922,31 Scofield Trail,3020,VIC,Australia,8
17141,4,2020,2017-11-17 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,31 Scofield Trail,3020,VIC,Australia,8
19110,3,2020,2017-05-01 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573,31 Scofield Trail,3020,VIC,Australia,8
1799,46,920,2017-04-04 00:00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,21 Dwight Crossing,2062,NSW,Australia,10
6848,98,920,2017-10-01 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364,21 Dwight Crossing,2062,NSW,Australia,10
8027,15,920,2017-02-08 00:00:00,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345,21 Dwight Crossing,2062,NSW,Australia,10
11444,93,920,2017-04-22 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539,21 Dwight Crossing,2062,NSW,Australia,10
12611,76,920,2017-02-26 00:00:00,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226,21 Dwight Crossing,2062,NSW,Australia,10
16905,73,920,2017-05-04 00:00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429,21 Dwight Crossing,2062,NSW,Australia,10
1800,69,2456,2017-07-16 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,6568 Northridge Pass,3029,VIC,Australia,6
6934,55,2456,2017-03-31 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,6568 Northridge Pass,3029,VIC,Australia,6
8061,99,2456,2017-01-09 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,6568 Northridge Pass,3029,VIC,Australia,6
9498,34,2456,2017-07-12 00:00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,6568 Northridge Pass,3029,VIC,Australia,6
11016,0,2456,2017-05-12 00:00:00,,Approved,,,,,1719.95,,,6568 Northridge Pass,3029,VIC,Australia,6
15289,62,2456,2017-06-03 00:00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,6568 Northridge Pass,3029,VIC,Australia,6
1801,3,1848,2017-03-28 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145,01714 Claremont Center,2474,NSW,Australia,3
4417,3,1848,2017-03-08 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009,01714 Claremont Center,2474,NSW,Australia,3
17676,92,1848,2017-11-18 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145,01714 Claremont Center,2474,NSW,Australia,3
18133,95,1848,2017-03-18 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031,01714 Claremont Center,2474,NSW,Australia,3
18484,17,1848,2017-01-04 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,40487,01714 Claremont Center,2474,NSW,Australia,3
19603,77,1848,2017-06-11 00:00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833,01714 Claremont Center,2474,NSW,Australia,3
1802,73,270,2017-04-18 00:00:00,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,90173 Oneill Place,3071,VIC,Australia,10
2461,57,270,2017-12-23 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295,90173 Oneill Place,3071,VIC,Australia,10
4016,18,270,2017-11-04 00:00:00,True,Approved,Solex,Standard,medium,medium,575.27,431.45,34115,90173 Oneill Place,3071,VIC,Australia,10
7865,62,270,2017-09-26 00:00:00,False,Approved,Solex,Standard,medium,medium,478.16,298.72,33879,90173 Oneill Place,3071,VIC,Australia,10
8835,32,270,2017-08-27 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698,90173 Oneill Place,3071,VIC,Australia,10
15121,62,270,2017-12-19 00:00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,38647,90173 Oneill Place,3071,VIC,Australia,10
15974,1,270,2017-02-26 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,90173 Oneill Place,3071,VIC,Australia,10
1804,100,535,2017-10-18 00:00:00,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,12 Monument Alley,3124,Victoria,Australia,12
13773,32,535,2017-07-26 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,12 Monument Alley,3124,Victoria,Australia,12
1806,31,3050,2017-04-30 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,6 Westend Center,2546,NSW,Australia,6
5737,0,3050,2017-01-23 00:00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,6 Westend Center,2546,NSW,Australia,6
6521,82,3050,2017-09-09 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,6 Westend Center,2546,NSW,Australia,6
9752,66,3050,2017-08-02 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,6 Westend Center,2546,NSW,Australia,6
10672,36,3050,2017-09-05 00:00:00,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,6 Westend Center,2546,NSW,Australia,6
15071,63,3050,2017-07-02 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,6 Westend Center,2546,NSW,Australia,6
16150,43,3050,2017-10-25 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,6 Westend Center,2546,NSW,Australia,6
16666,33,3050,2017-01-19 00:00:00,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,6 Westend Center,2546,NSW,Australia,6
16951,54,3050,2017-04-21 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,6 Westend Center,2546,NSW,Australia,6
1808,14,1106,2017-07-20 00:00:00,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,9 Superior Plaza,3185,VIC,Australia,11
4457,4,1106,2017-06-08 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,9 Superior Plaza,3185,VIC,Australia,11
5631,88,1106,2017-04-14 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,9 Superior Plaza,3185,VIC,Australia,11
6451,35,1106,2017-08-13 00:00:00,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,9 Superior Plaza,3185,VIC,Australia,11
10910,12,1106,2017-02-26 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,9 Superior Plaza,3185,VIC,Australia,11
12404,20,1106,2017-03-14 00:00:00,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,9 Superior Plaza,3185,VIC,Australia,11
12797,84,1106,2017-07-30 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,9 Superior Plaza,3185,VIC,Australia,11
13349,24,1106,2017-02-07 00:00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670,9 Superior Plaza,3185,VIC,Australia,11
16583,12,1106,2017-12-06 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,9 Superior Plaza,3185,VIC,Australia,11
1811,99,2204,2017-09-09 00:00:00,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,94 Vernon Parkway,2762,NSW,Australia,9
3849,0,2204,2017-05-15 00:00:00,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,94 Vernon Parkway,2762,NSW,Australia,9
5593,0,2204,2017-03-07 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,94 Vernon Parkway,2762,NSW,Australia,9
6992,0,2204,2017-12-13 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,94 Vernon Parkway,2762,NSW,Australia,9
7082,5,2204,2017-09-22 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,94 Vernon Parkway,2762,NSW,Australia,9
10309,89,2204,2017-02-24 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,94 Vernon Parkway,2762,NSW,Australia,9
13269,30,2204,2017-03-22 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,94 Vernon Parkway,2762,NSW,Australia,9
19399,67,2204,2017-08-21 00:00:00,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,94 Vernon Parkway,2762,NSW,Australia,9
1812,0,2413,2017-10-18 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458,423 Debra Terrace,3082,VIC,Australia,8
5027,62,2413,2017-06-16 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,423 Debra Terrace,3082,VIC,Australia,8
6548,46,2413,2017-05-10 00:00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672,423 Debra Terrace,3082,VIC,Australia,8
7562,36,2413,2017-03-20 00:00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39915,423 Debra Terrace,3082,VIC,Australia,8
7659,11,2413,2017-06-17 00:00:00,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455,423 Debra Terrace,3082,VIC,Australia,8
13417,91,2413,2017-08-24 00:00:00,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873,423 Debra Terrace,3082,VIC,Australia,8
14385,52,2413,2017-11-02 00:00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,34115,423 Debra Terrace,3082,VIC,Australia,8
1815,41,1664,2017-08-15 00:00:00,True,Approved,Solex,Road,medium,medium,416.98,312.74,39526,9161 Macpherson Terrace,4680,QLD,Australia,2
1954,42,1664,2017-01-18 00:00:00,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39427,9161 Macpherson Terrace,4680,QLD,Australia,2
2909,38,1664,2017-01-25 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,9161 Macpherson Terrace,4680,QLD,Australia,2
6916,11,1664,2017-02-20 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880,9161 Macpherson Terrace,4680,QLD,Australia,2
13429,93,1664,2017-01-17 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539,9161 Macpherson Terrace,4680,QLD,Australia,2
16088,13,1664,2017-02-20 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880,9161 Macpherson Terrace,4680,QLD,Australia,2
17717,43,1664,2017-11-18 00:00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,9161 Macpherson Terrace,4680,QLD,Australia,2
1818,88,585,2017-03-07 00:00:00,,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,93098 Loftsgordon Pass,4179,QLD,Australia,4
3665,50,585,2017-01-31 00:00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009,93098 Loftsgordon Pass,4179,QLD,Australia,4
4155,92,585,2017-09-24 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556,93098 Loftsgordon Pass,4179,QLD,Australia,4
7880,30,585,2017-07-04 00:00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552,93098 Loftsgordon Pass,4179,QLD,Australia,4
8090,82,585,2017-02-23 00:00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145,93098 Loftsgordon Pass,4179,QLD,Australia,4
8584,8,585,2017-05-21 00:00:00,False,Approved,Solex,Road,medium,small,1703.52,1516.13,33549,93098 Loftsgordon Pass,4179,QLD,Australia,4
16628,65,585,2017-03-13 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879,93098 Loftsgordon Pass,4179,QLD,Australia,4
1819,7,2722,2017-10-18 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,8 Bobwhite Court,3127,VIC,Australia,10
8420,84,2722,2017-07-31 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,8 Bobwhite Court,3127,VIC,Australia,10
9148,69,2722,2017-06-12 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,8 Bobwhite Court,3127,VIC,Australia,10
12180,5,2722,2017-04-07 00:00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,8 Bobwhite Court,3127,VIC,Australia,10
14559,66,2722,2017-07-20 00:00:00,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,8 Bobwhite Court,3127,VIC,Australia,10
15946,38,2722,2017-08-18 00:00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,8 Bobwhite Court,3127,VIC,Australia,10
1820,69,2809,2017-08-07 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,46 Independence Parkway,3065,VIC,Australia,12
4667,36,2809,2017-05-25 00:00:00,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052,46 Independence Parkway,3065,VIC,Australia,12
11372,85,2809,2017-10-08 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,46 Independence Parkway,3065,VIC,Australia,12
1821,35,1821,2017-07-19 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,3201 Canary Center,2540,NSW,Australia,9
4795,43,1821,2017-10-04 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218,3201 Canary Center,2540,NSW,Australia,9
5868,35,1821,2017-11-23 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784,3201 Canary Center,2540,NSW,Australia,9
6255,0,1821,2017-10-20 00:00:00,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37874,3201 Canary Center,2540,NSW,Australia,9
6502,90,1821,2017-11-16 00:00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,40672,3201 Canary Center,2540,NSW,Australia,9
8865,17,1821,2017-11-14 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37626,3201 Canary Center,2540,NSW,Australia,9
9573,12,1821,2017-04-28 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218,3201 Canary Center,2540,NSW,Australia,9
10968,69,1821,2017-10-29 00:00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339,3201 Canary Center,2540,NSW,Australia,9
11492,35,1821,2017-12-06 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,3201 Canary Center,2540,NSW,Australia,9
14829,0,1821,2017-04-04 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,3201 Canary Center,2540,NSW,Australia,9
18097,92,1821,2017-02-04 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42145,3201 Canary Center,2540,NSW,Australia,9
18199,41,1821,2017-02-06 00:00:00,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586,3201 Canary Center,2540,NSW,Australia,9
1822,0,1907,2017-09-11 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,738 Dixon Drive,2575,NSW,Australia,8
7421,33,1907,2017-01-31 00:00:00,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,738 Dixon Drive,2575,NSW,Australia,8
7424,0,1907,2017-08-13 00:00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,738 Dixon Drive,2575,NSW,Australia,8
9559,43,1907,2017-07-10 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,738 Dixon Drive,2575,NSW,Australia,8
1823,54,1034,2017-09-17 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710,9 Forest Circle,2324,NSW,Australia,3
13250,0,1034,2017-01-07 00:00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165,9 Forest Circle,2324,NSW,Australia,3
1824,17,1388,2017-05-08 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,70676 Eggendart Trail,3028,VIC,Australia,8
7336,57,1388,2017-07-14 00:00:00,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,70676 Eggendart Trail,3028,VIC,Australia,8
10154,98,1388,2017-08-29 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,70676 Eggendart Trail,3028,VIC,Australia,8
11962,5,1388,2017-12-11 00:00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,70676 Eggendart Trail,3028,VIC,Australia,8
13911,70,1388,2017-03-03 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,70676 Eggendart Trail,3028,VIC,Australia,8
14874,55,1388,2017-10-08 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,70676 Eggendart Trail,3028,VIC,Australia,8
1827,6,1695,2017-04-04 00:00:00,False,Approved,Solex,Standard,high,medium,748.17,448.9,39031,1908 Brickson Park Trail,2112,NSW,Australia,8
6113,38,1695,2017-11-23 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701,1908 Brickson Park Trail,2112,NSW,Australia,8
8963,88,1695,2017-09-28 00:00:00,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303,1908 Brickson Park Trail,2112,NSW,Australia,8
11228,1,1695,2017-08-01 00:00:00,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,42226,1908 Brickson Park Trail,2112,NSW,Australia,8
14917,5,1695,2017-04-22 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,1908 Brickson Park Trail,2112,NSW,Australia,8
1828,63,2318,2017-06-02 00:00:00,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487,44778 Bellgrove Crossing,3205,VIC,Australia,10
1930,69,2318,2017-04-01 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105,44778 Bellgrove Crossing,3205,VIC,Australia,10
6214,77,2318,2017-10-21 00:00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339,44778 Bellgrove Crossing,3205,VIC,Australia,10
8092,76,2318,2017-06-18 00:00:00,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,40553,44778 Bellgrove Crossing,3205,VIC,Australia,10
12160,13,2318,2017-09-13 00:00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693,44778 Bellgrove Crossing,3205,VIC,Australia,10
14078,1,2318,2017-04-22 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549,44778 Bellgrove Crossing,3205,VIC,Australia,10
14248,1,2318,2017-12-14 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,44778 Bellgrove Crossing,3205,VIC,Australia,10
1831,56,330,2017-04-18 00:00:00,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,37668,3 Golf Course Avenue,2203,NSW,Australia,9
3344,32,330,2017-09-14 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,34244,3 Golf Course Avenue,2203,NSW,Australia,9
6045,76,330,2017-05-03 00:00:00,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,36498,3 Golf Course Avenue,2203,NSW,Australia,9
7168,38,330,2017-01-04 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41848,3 Golf Course Avenue,2203,NSW,Australia,9
